Date,Open,High,Low,Close,Points Change,Change(%),Volume(Cr.),Turnover (Rs.Cr.),P/E,P/B,Div Yield,Return,Volatility
2017-12-01,,,,2766.64,,-,5.85,702.95,111.27,2.27,0.66,,
2017-12-04,2776.63,2786.93,2740.2,2744.87,-21.77,-0.79,4.48,565.81,110.72,2.26,0.66,-0.007868750542173841,
2017-12-05,2745.96,2746.02,2717.4,2743.71,-1.16,-0.04,4.94,714.9,110.71,2.26,0.67,-0.0004226065350999564,
2017-12-06,2745.96,2759.51,2726.06,2728.7,-15.01,-0.55,5.38,696.58,109.67,2.24,0.67,-0.005470694789172392,
2017-12-07,2734.48,2770.14,2733.64,2768.5,39.8,1.46,5.98,794.98,111.12,2.27,0.66,0.014585700150254732,
2017-12-08,2775.33,2802.61,2775.17,2795.46,26.96,0.97,8.44,973.08,113.05,2.3,0.65,0.009738125338631054,
2017-12-11,2807.38,2817.7,2792.49,2794.8,-0.66,-0.02,7.35,676.7,112.75,2.3,0.65,-0.00023609710029826037,
2017-12-12,2797.34,2798.92,2767.45,2769.6,-25.2,-0.90,5.59,595.45,111.4,2.28,0.66,-0.009016745384285207,
2017-12-13,2774.39,2781.81,2740.16,2745.83,-23.77,-0.86,7.91,652.35,109.99,2.25,0.67,-0.008582466782206866,
2017-12-14,2750.77,2758.87,2719.32,2740.26,-5.57,-0.20,5.16,561.06,110.53,2.26,0.66,-0.0020285305353935357,
2017-12-15,2755.5,2779.26,2755.5,2774.98,34.72,1.27,5.51,826.47,110.86,2.29,0.65,0.01267033055257527,
2017-12-18,2774.0,2805.78,2694.4,2786.94,11.96,0.43,6.58,951.8,93.72,2.23,0.65,0.004309940972547555,
2017-12-19,2795.28,2833.52,2794.1,2832.83,45.89,1.65,6.56,873.43,95.57,2.28,0.64,0.016466088254501354,
2017-12-20,2837.98,2863.89,2837.51,2854.32,21.49,0.76,13.08,1038.96,96.4,2.29,0.63,0.007586053522449454,
2017-12-21,2863.26,2886.95,2861.85,2883.26,28.94,1.01,16.30,892.18,97.06,2.31,0.63,0.01013901734914091,
2017-12-22,2891.16,2909.17,2888.54,2898.46,15.2,0.53,9.56,857.08,97.46,2.32,0.62,0.005271810381304531,
2017-12-26,2907.18,2926.74,2905.48,2922.4,23.94,0.83,-,,98.32,2.34,0.62,0.00825955852418181,
2017-12-27,2928.34,2940.26,2900.62,2909.94,-12.46,-0.43,17.52,1302.62,97.8,2.33,0.62,-0.004263618943334269,
2017-12-28,2916.32,2930.65,2913.33,2919.78,9.84,0.34,17.75,1083.59,98.15,2.34,0.62,0.0033815130208871835,
2017-12-29,2932.22,2946.35,2931.56,2937.31,17.53,0.60,23.44,1470.16,99.18,2.36,0.61,0.0060038770044317236,
2018-01-01,2946.11,2978.88,2946.04,2952.97,15.66,0.53,17.91,1032.98,99.54,2.38,0.61,0.005331408669837279,
2018-01-02,2962.77,2971.46,2914.45,2937.59,-15.38,-0.52,16.18,1234.14,99.15,2.37,0.61,-0.00520831569572322,
2018-01-03,2945.49,2972.64,2945.35,2968.64,31.05,1.06,11.45,1272.27,100.31,2.39,0.61,0.010569888922552062,
