Date,Open,High,Low,Close,Points Change,Change(%),Volume(Cr.),Turnover (Rs.Cr.),P/E,P/B,Div Yield,Return,Volatility
2026-01-12,29512.12,29512.12,29512.12,29512.12,,-,1.49,390.76,32.2,11.28,1.57,,
2026-01-13,29615.43,29615.43,29615.43,29615.43,103.31,0.35,1.11,442.81,32.31,11.32,1.56,0.0035005956874667454,
2026-01-14,29680.1,29680.1,29680.1,29680.1,64.67,0.22,0.98,397.3,32.46,11.35,1.56,0.0021836589912758164,
2026-01-16,29501.76,29501.76,29501.76,29501.76,-178.34,-0.60,1.02,468.22,32.2,11.28,1.57,-0.006008739862736312,
2026-01-19,29612.62,29612.62,29612.62,29612.62,110.86,0.38,0.97,300.54,32.43,11.32,1.56,0.003757741910991097,
2026-01-20,28921.05,28921.05,28921.05,28921.05,-691.57,-2.34,1.21,377.01,31.67,11.06,1.6,-0.02335389438692015,
2026-01-21,28721.07,28721.07,28721.07,28721.07,-199.98,-0.69,1.55,358.41,31.45,10.98,1.61,-0.006914686707432782,
2026-01-22,29021.34,29021.34,29021.34,29021.34,300.27,1.05,1.07,314.93,31.75,11.09,1.59,0.010454694062582037,
2026-01-23,28702.92,28702.92,28702.92,28702.92,-318.42,-1.10,0.99,281.7,31.35,10.97,1.61,-0.010971926175703861,
2026-01-27,28876.36,28876.36,28876.36,28876.36,173.44,0.60,1.21,384.16,31.3,11.04,1.6,0.0060425907886725305,
2026-01-28,29555.83,29555.83,29555.83,29555.83,679.47,2.35,1.37,471.83,32.01,11.3,1.57,0.02353032030352864,
2026-01-29,29795.41,29795.41,29795.41,29795.41,239.58,0.81,1.25,461.6,32.16,11.39,1.55,0.008106014955425067,
2026-01-30,29622.9,29622.9,29622.9,29622.9,-172.51,-0.58,1.39,708.66,31.91,11.32,1.56,-0.005789817961894039,
2026-02-01,28945.78,28945.78,28945.78,28945.78,-677.12,-2.29,1.83,670.06,31.08,11.06,1.6,-0.02285799162134705,
2026-02-02,29418.32,29418.32,29418.32,29418.32,472.54,1.63,0.97,325.12,31.58,11.25,1.57,0.016325004888450012,
2026-02-03,30241.3,30241.3,30241.3,30241.3,822.98,2.80,1.28,651.98,32.47,11.56,1.53,0.027975084913074655,
2026-02-04,30431.13,30431.13,30431.13,30431.13,189.83,0.63,1.13,554.39,32.67,11.63,1.53,0.006277177237751008,
2026-02-05,30273.34,30273.34,30273.34,30273.34,-157.79,-0.52,1.41,428.13,32.53,11.57,1.56,-0.005185150863605825,
2026-02-06,30315.9,30315.9,30315.9,30315.9,42.56,0.14,1.07,371.51,32.42,11.59,1.62,0.001405857430993862,
2026-02-09,30698.81,30698.81,30698.81,30698.81,382.91,1.26,0.99,283.29,32.83,11.73,1.57,0.012630665756253379,
2026-02-10,30803.61,30803.61,30803.61,30803.61,104.8,0.34,0.86,378.73,32.91,11.77,1.57,0.003413813108716468,
