Date,Open,High,Low,Close,Points Change,Change(%),Volume(Cr.),Turnover (Rs.Cr.),P/E,P/B,Div Yield,Return,Volatility
2016-12-06,,,,8382.72,,-,-,-,-,-,-,,
2016-12-07,,,,8343.21,-39.51,-0.47,1.33,710.02,20.62,2.83,1.40,-0.004713267292716483,
2016-12-08,,,,8483.45,140.24,1.68,1.04,562.19,21.01,2.88,1.37,0.01680887811765519,
2016-12-09,,,,8493.86,10.41,0.12,1.32,596.24,20.95,2.87,1.38,0.0012270951087116622,
2016-12-12,,,,8400.44,-93.42,-1.10,1.01,542.54,20.71,2.84,1.40,-0.01099853305799725,
2016-12-13,,,,8448.6,48.16,0.57,0.90,471.89,20.84,2.86,1.39,0.0057330330316029965,
2016-12-14,8452.88,8459.92,8397.3,8412.58,-36.02,-0.43,-,,20.71,2.84,1.40,-0.00426342826030357,
2016-12-15,8382.56,8457.57,8351.75,8382.28,-30.3,-0.36,1.57,760.71,20.64,2.82,1.40,-0.0036017488095209105,
2016-12-16,8389.66,8402.29,8360.68,8368.32,-13.96,-0.17,1.06,581.07,20.58,2.81,1.41,-0.001665418000830421,
2016-12-19,8375.46,8375.46,8326.52,8335.17,-33.15,-0.40,1.03,496.69,20.62,2.82,1.40,-0.003961368590111203,
2016-12-20,8338.07,8354.97,8290.44,8309.73,-25.44,-0.31,1.04,636.22,20.50,2.80,1.41,-0.0030521273111406844,
2016-12-21,8328.48,8339.33,8282.77,8292.11,-17.62,-0.21,0.86,426.41,20.48,2.80,1.41,-0.002120405837493955,
2016-12-22,8287.18,8293.29,8194.74,8210.11,-82.0,-0.99,2.11,895.59,20.26,2.77,1.43,-0.009888918502045874,
2016-12-23,8201.68,8254.97,8172.2,8224.15,14.04,0.17,0.92,538.79,20.34,2.78,1.42,0.0017100867101658146,
2016-12-26,8212.57,8216.86,8128.65,8144.62,-79.53,-0.97,0.69,394.95,20.15,2.76,1.44,-0.009670300274192467,
2016-12-27,8143.17,8283.05,8141.33,8271.1,126.48,1.55,1.14,544.34,20.43,2.79,1.42,0.015529269628294484,
