Date,Open,High,Low,Close,Points Change,Change(%),Volume(Cr.),Turnover (Rs.Cr.),P/E,P/B,Div Yield,Return,Volatility
2015-12-14,,,,227.04,,-,1.86,284.03,15.61,0.62,2.37,,
2015-12-15,,,,227.44,0.4,0.18,1.85,264.46,15.65,0.63,2.36,0.0017618040873854657,
2015-12-16,,,,229.51,2.07,0.91,2.36,334.62,15.83,0.63,2.33,0.00910130144213861,
2015-12-17,,,,234.37,4.86,2.12,2.00,303.81,16.24,0.65,2.28,0.021175547906409298,
2015-12-18,,,,233.8,-0.57,-0.24,1.98,265.79,16.24,0.65,2.28,-0.0024320518837734895,
2015-12-21,,,,236.55,2.75,1.18,1.59,213.33,16.5,0.66,2.27,0.011762189905902387,
2015-12-22,,,,234.48,-2.07,-0.88,1.74,241.96,16.34,0.65,2.3,-0.008750792644261374,
2015-12-23,,,,236.52,2.04,0.87,1.47,184.48,16.54,0.66,2.27,0.008700102354145534,
2015-12-24,,,,238.56,2.04,0.86,1.56,241.87,16.7,0.67,2.25,0.008625063419583912,
2015-12-28,,,,238.19,-0.37,-0.16,1.38,205.25,16.65,0.67,2.26,-0.001550972501676795,
2015-12-29,,,,238.77,0.58,0.24,1.33,220.68,16.63,0.66,2.26,0.0024350308577187896,
2015-12-30,,,,238.51,-0.26,-0.11,1.20,182.96,16.61,0.66,2.26,-0.0010889140176739698,
2015-12-31,,,,240.3,1.79,0.75,1.72,283.05,16.79,0.67,2.24,0.00750492641817968,
2016-01-01,,,,244.56,4.26,1.77,1.93,336.73,17.07,0.68,2.2,0.017727840199750267,
2016-01-04,,,,238.77,-5.79,-2.37,2.51,420.75,16.45,0.66,2.27,-0.02367517173699707,
2016-01-05,,,,243.07,4.3,1.80,2.51,442.89,16.72,0.67,2.23,0.018008962599991518,
2016-01-06,,,,241.33,-1.74,-0.72,1.86,399.17,16.56,0.66,2.24,-0.00715843172748587,
2016-01-07,,,,229.64,-11.69,-4.84,2.48,387.17,15.75,0.63,2.35,-0.048439895578668346,
2016-01-08,,,,233.2,3.56,1.55,2.84,996.9,16.01,0.64,2.31,0.015502525692388192,
2016-01-11,,,,232.47,-0.73,-0.31,2.28,385.38,15.97,0.64,2.32,-0.0031303602058319058,
2016-01-12,,,,227.8,-4.67,-2.01,2.27,311.18,15.61,0.62,2.37,-0.020088613584548498,
2016-01-13,,,,225.84,-1.96,-0.86,3.34,569.46,15.5,0.62,2.39,-0.008604038630377508,
2016-01-14,,,,221.89,-3.95,-1.75,3.14,439.8,15.14,0.6,2.45,-0.017490258590152408,
2016-01-15,,,,213.03,-8.86,-3.99,3.10,448.47,14.55,0.58,2.56,-0.03992969489386622,
2016-01-18,,,,206.9,-6.13,-2.88,3.20,424.6,14.33,0.57,2.6,-0.02877528986527722,
2016-01-19,,,,210.09,3.19,1.54,2.65,359.42,14.56,0.58,2.56,0.01541807636539394,
2016-01-20,,,,203.39,-6.7,-3.19,2.87,437.85,14.0,0.56,2.66,-0.03189109429292214,
2016-01-21,,,,203.09,-0.3,-0.15,2.80,427.41,14.01,0.56,2.66,-0.001474998770834235,
2016-01-22,,,,209.87,6.78,3.34,2.36,297.25,14.52,0.58,2.57,0.033384213895317316,
2016-01-25,,,,209.26,-0.61,-0.29,1.91,270.44,15.41,0.58,2.59,-0.002906561204555236,
2016-01-27,,,,210.89,1.63,0.78,2.00,269.6,15.49,0.58,2.57,0.007789352958042617,
2016-01-28,,,,210.13,-0.76,-0.36,1.76,231.18,15.41,0.58,2.59,-0.0036037744795864857,
2016-01-29,,,,211.35,1.22,0.58,2.39,300.78,15.53,0.58,2.57,0.005805929662589859,
2016-02-01,,,,210.23,-1.12,-0.53,1.63,220.82,16.13,0.58,2.57,-0.005299266619351761,
2016-02-02,,,,204.18,-6.05,-2.88,2.24,303.66,15.63,0.56,2.65,-0.02877800504209671,
2016-02-03,,,,198.67,-5.51,-2.70,2.54,312.26,15.41,0.55,2.73,-0.026985992751493826,
2016-02-04,,,,198.7,0.03,0.02,2.42,329.19,15.52,0.55,2.7,0.00015100417778235453,
2016-02-05,,,,205.82,7.12,3.58,2.44,356.69,16.09,0.57,2.61,0.03583291394061394,
2016-02-08,,,,204.7,-1.12,-0.54,2.16,305.61,15.96,0.57,2.64,-0.005441648041978442,
2016-02-09,,,,200.94,-3.76,-1.84,2.49,317.01,15.63,0.56,2.7,-0.01836834391792863,
2016-02-10,,,,196.66,-4.28,-2.13,3.11,421.22,15.32,0.55,2.75,-0.021299890514581477,
2016-02-11,,,,187.2,-9.46,-4.81,3.30,424.74,14.51,0.52,2.9,-0.04810332553645891,
2016-02-12,,,,184.85,-2.35,-1.26,3.86,486.91,14.33,0.51,2.94,-0.012553418803418759,
2016-02-15,,,,196.04,11.19,6.05,3.55,446.85,15.29,0.54,2.94,0.06053556938057891,
2016-02-16,,,,189.62,-6.42,-3.27,2.86,364.46,14.73,0.52,3.05,-0.032748418690063175,
2016-02-17,,,,192.43,2.81,1.48,2.96,378.57,14.92,0.53,3.01,0.014819111908026539,
2016-02-18,,,,193.07,0.64,0.33,2.45,302.83,14.97,0.53,3.0,0.0033258847373069944,
2016-02-19,,,,193.62,0.55,0.28,2.04,270.87,15.01,0.53,2.99,0.002848707722587829,
2016-02-22,,,,194.58,0.96,0.50,1.42,183.27,15.07,0.54,2.96,0.004958165478772925,
2016-02-23,,,,191.29,-3.29,-1.69,2.29,394.86,14.84,0.53,3.01,-0.01690821256038655,
2016-02-24,,,,190.67,-0.62,-0.32,1.97,333.04,14.78,0.53,3.02,-0.0032411521773224594,
2016-02-25,,,,188.94,-1.73,-0.91,1.67,218.55,14.61,0.52,3.06,-0.009073267949860964,
2016-02-26,,,,189.78,0.84,0.44,2.01,226.08,14.67,0.52,3.05,0.004445855827246659,
2016-02-29,,,,189.95,0.17,0.09,4.76,566.69,14.75,0.53,3.02,0.0008957740541679637,
2016-03-01,,,,196.29,6.34,3.34,2.34,285.76,15.33,0.55,2.91,0.033377204527507365,
2016-03-02,,,,201.78,5.49,2.80,3.21,396.16,15.86,0.56,2.83,0.02796882164144887,
2016-03-03,,,,207.23,5.45,2.70,3.01,402.07,16.35,0.58,2.76,0.027009614431559026,
2016-03-04,,,,209.89,2.66,1.28,3.39,641.46,16.58,0.59,2.72,0.01283597934661973,
2016-03-08,,,,212.04,2.15,1.02,2.67,344.53,16.72,0.6,2.73,0.010243460860450693,
2016-03-09,,,,213.44,1.4,0.66,2.24,329.2,16.87,0.6,2.71,0.006602527824938642,
2016-03-10,,,,211.97,-1.47,-0.69,2.70,342.1,16.81,0.6,2.72,-0.00688718140929534,
2016-03-11,,,,212.03,0.06,0.03,2.22,300.71,16.76,0.6,2.72,0.00028305892343261085,
2016-03-14,,,,212.69,0.66,0.31,2.04,232.94,16.86,0.6,2.66,0.003112767061264954,
2016-03-15,,,,213.99,1.3,0.61,1.84,249.62,16.89,0.6,2.65,0.006112182048991555,
2016-03-16,,,,212.69,-1.3,-0.61,2.10,259.46,16.81,0.6,2.66,-0.0060750502359924186,
2016-03-17,,,,214.3,1.61,0.76,1.82,276.82,17.07,0.61,2.62,0.007569702383751098,
2016-03-18,,,,216.71,2.41,1.12,1.67,281.95,17.29,0.62,2.59,0.011245916938870781,
2016-03-21,,,,219.54,2.83,1.31,1.69,269.2,10.77,0.69,3.02,0.01305892667620312,
2016-03-22,,,,221.26,1.72,0.78,1.90,337.95,10.81,0.69,3.01,0.007834563177553155,
2016-03-23,,,,221.69,0.43,0.19,1.86,292.72,10.82,0.69,3.01,0.0019434149868933215,
2016-03-28,,,,215.08,-6.61,-2.98,1.82,299.51,10.53,0.68,2.9,-0.02981641030267479,
2016-03-29,,,,215.34,0.26,0.12,1.71,253.57,10.56,0.68,2.89,0.001208852519992476,
2016-03-30,,,,222.32,6.98,3.24,1.87,307.43,10.92,0.7,2.8,0.032413857156125214,
2016-03-31,,,,222.21,-0.11,-0.05,2.02,332.57,10.94,0.7,2.79,-0.0004947822957898085,
2016-04-01,,,,224.27,2.06,0.93,2.18,333.59,11.03,0.71,2.77,0.009270509878043232,
