Date,Open,High,Low,Close,Points Change,Change(%),Volume(Cr.),Turnover (Rs.Cr.),P/E,P/B,Div Yield,Return,Volatility
2008-07-08,,,,1415.09,,-,1.04,243.78,13.91,2.71,2.12,,
2008-07-09,,,,1471.62,56.53,3.99,1.31,291.22,14.52,2.83,2.03,0.039947989173833465,
2008-07-10,,,,1486.05,14.43,0.98,1.06,223.44,14.83,2.89,1.99,0.009805520446854565,
2008-07-11,,,,1446.56,-39.49,-2.66,1.21,269.43,14.57,2.84,2.02,-0.026573803034891208,
2008-07-14,,,,1460.94,14.38,0.99,0.94,217.55,14.87,2.9,1.98,0.009940825129963526,
2008-07-15,,,,1400.46,-60.48,-4.14,0.86,188.75,14.23,2.78,2.07,-0.04139800402480598,
2008-07-16,,,,1401.46,1.0,0.07,0.93,196.61,14.08,2.75,2.09,0.0007140510974965597,
2008-07-17,,,,1442.58,41.12,2.93,1.23,245.79,14.06,2.74,2.1,0.029340830276996854,
2008-07-18,,,,1505.57,62.99,4.37,1.34,293.56,14.65,2.86,2.02,0.04366482274813177,
2008-07-21,,,,1519.98,14.41,0.96,1.53,342.46,14.79,2.88,2.0,0.009571125885877274,
2008-07-22,,,,1555.52,35.54,2.34,1.61,369.29,15.03,2.95,1.95,0.023381886603771163,
2008-07-23,,,,1638.88,83.36,5.36,2.04,524.94,15.79,3.1,1.86,0.053589796338202156,
2008-07-24,,,,1646.14,7.26,0.44,2.01,443.02,15.93,3.13,1.84,0.004429854534804267,
2008-07-25,,,,1621.28,-24.86,-1.51,3.55,509.56,15.81,3.11,1.86,-0.015101996185014732,
2008-07-28,,,,1632.91,11.63,0.72,1.96,297.55,15.97,3.14,1.84,0.0071733445179118505,
2008-07-29,,,,1583.29,-49.62,-3.04,1.64,314.66,15.11,3.06,1.88,-0.030387467772259424,
2008-07-30,,,,1615.12,31.83,2.01,1.68,335.40,15.59,3.13,1.84,0.020103708101484763,
2008-07-31,,,,1617.48,2.36,0.15,1.36,285.04,15.65,3.14,1.84,0.0014611917380753514,
2008-08-01,,,,1657.54,40.06,2.48,2.11,426.89,16.1,3.23,1.78,0.024766921383881035,
2008-08-04,,,,1653.27,-4.27,-0.26,2.15,355.52,16.9,3.24,1.77,-0.002576106760621144,
2008-08-05,,,,1690.57,37.3,2.26,2.32,440.82,17.19,3.3,1.74,0.02256134811615773,
2008-08-06,,,,1691.15,0.58,0.03,2.12,401.27,17.02,3.27,1.76,0.00034307955305035165,
2008-08-07,,,,1688.67,-2.48,-0.15,1.96,471.21,16.96,3.25,1.77,-0.0014664577358601827,
2008-08-08,,,,1704.93,16.26,0.96,1.49,347.91,17.16,3.29,1.74,0.009628879532413093,
2008-08-11,,,,1743.83,38.9,2.28,1.21,312.87,17.56,3.37,1.71,0.022816186001771266,
2008-08-12,,,,1729.27,-14.56,-0.83,1.33,291.93,17.43,3.35,1.72,-0.008349437731889009,
2008-08-13,,,,1724.93,-4.34,-0.25,0.98,233.18,17.38,3.34,1.72,-0.0025097295390540397,
2008-08-14,,,,1685.06,-39.87,-2.31,0.94,225.93,17.0,3.26,1.76,-0.02311398143692789,
2008-08-18,,,,1668.82,-16.24,-0.96,0.70,177.55,16.88,3.24,1.77,-0.009637639015821375,
2008-08-19,,,,1660.49,-8.33,-0.50,0.92,182.71,16.76,3.22,1.79,-0.00499155091621617,
2008-08-20,,,,1676.03,15.54,0.94,1.13,216.96,16.99,3.26,1.76,0.00935868328023659,
2008-08-21,,,,1619.28,-56.75,-3.39,1.31,258.58,16.4,3.15,1.83,-0.03385977577966981,
2008-08-22,,,,1622.75,3.47,0.21,1.20,265.73,16.36,3.14,1.83,0.002142927720962362,
