Date,Open,High,Low,Close,Points Change,Change(%),Volume(Cr.),Turnover (Rs.Cr.),P/E,P/B,Div Yield,Return,Volatility
2018-04-23,,,,6518.62,,-,1.34,378.64,24.61,2.75,1.42,,
2018-04-24,,,,6478.07,-40.55,-0.62,1.10,315.96,24.49,2.74,1.43,-0.006220641792281212,
2018-04-25,,,,6446.71,-31.36,-0.48,1.16,327.94,24.22,2.71,1.44,-0.004840947998400735,
2018-04-26,,,,6444.59,-2.12,-0.03,-,,24.21,2.71,1.44,-0.000328849909488671,
2018-04-27,,,,6482.72,38.13,0.59,1.13,288.65,24.36,2.72,1.42,0.0059165905045936995,
2018-04-30,,,,6507.16,24.44,0.38,0.85,242.43,24.62,2.76,1.41,0.0037700224597081444,
2018-05-02,,,,6411.17,-95.99,-1.48,1.41,292.65,24.15,2.71,1.45,-0.014751443025836086,
2018-05-03,,,,6356.2,-54.97,-0.86,1.18,333.18,23.99,2.69,1.45,-0.008574098019550336,
2018-05-04,,,,6316.59,-39.61,-0.62,1.00,244.89,23.73,2.66,1.47,-0.006231710770586152,
2018-05-07,,,,6365.09,48.5,0.77,0.97,318.76,23.09,2.63,1.46,0.007678193455646243,
2018-05-08,,,,6357.53,-7.56,-0.12,1.17,262.99,23.07,2.63,1.46,-0.0011877286888324345,
2018-05-09,,,,6344.66,-12.87,-0.20,0.88,250.96,22.95,2.61,1.47,-0.002024371100097011,
2018-05-10,,,,6266.95,-77.71,-1.22,1.19,282.75,22.69,2.59,1.49,-0.01224809524860282,
2018-05-11,,,,6298.04,31.09,0.50,1.63,367.52,22.79,2.6,1.48,0.004960945914679327,
2018-05-14,,,,6258.8,-39.24,-0.62,2.06,411.27,23.19,2.59,1.48,-0.006230509809400986,
2018-05-15,,,,6248.98,-9.82,-0.16,2.14,753.16,23.02,2.57,1.49,-0.0015689908608680359,
2018-05-16,,,,6224.49,-24.49,-0.39,2.16,414.73,22.88,2.56,1.5,-0.0039190395872605865,
2018-05-17,,,,6205.84,-18.65,-0.30,2.02,528.51,22.88,2.56,1.5,-0.002996229409959583,
2018-05-18,,,,6120.12,-85.72,-1.38,1.51,461.25,22.45,2.51,1.53,-0.01381279568922178,
2018-05-21,,,,6002.45,-117.67,-1.92,2.01,489.91,23.1,2.47,1.51,-0.01922674718796369,
2018-05-22,,,,6067.68,65.23,1.09,-,,23.37,2.5,1.5,0.010867229214737373,
