Date,Open,High,Low,Close,Points Change,Change(%),Volume(Cr.),Turnover (Rs.Cr.),P/E,P/B,Div Yield,Return,Volatility
2026-03-09,29364.5,29364.5,29364.5,29364.5,,-,0.33,155.73,22.35,8.26,1.62,,
2026-03-10,30133.28,30133.28,30133.28,30133.28,768.78,2.62,0.35,194.0,22.93,8.47,1.58,0.026180592211684228,
2026-03-11,29996.52,29996.52,29996.52,29996.52,-136.76,-0.45,0.31,167.15,22.83,8.44,1.59,-0.004538503607970923,
2026-03-12,29896.52,29896.52,29896.52,29896.52,-100.0,-0.33,0.36,285.71,22.75,8.41,1.59,-0.003333720044858546,
2026-03-13,29145.26,29145.26,29145.26,29145.26,-751.26,-2.51,0.31,139.37,22.18,8.2,1.63,-0.025128677183832826,
2026-03-16,29144.19,29144.19,29144.19,29144.19,-1.07,0.00,0.51,267.8,22.18,8.2,1.63,-3.6712659279736215e-05,
2026-03-17,29358.13,29358.13,29358.13,29358.13,213.94,0.73,0.4,233.55,22.34,8.26,1.62,0.007340742700346237,
2026-03-18,29860.68,29860.68,29860.68,29860.68,502.55,1.71,0.44,190.87,22.73,8.4,1.6,0.017117915889056867,
2026-03-19,29034.53,29034.53,29034.53,29034.53,-826.15,-2.77,0.35,138.25,22.1,8.17,1.53,-0.027666818036293894,
2026-03-20,29256.46,29256.46,29256.46,29256.46,221.93,0.76,0.7,302.48,22.27,8.23,1.52,0.007643657396899428,
2026-03-23,28054.61,28054.61,28054.61,28054.61,-1201.85,-4.11,0.71,297.28,20.89,7.98,1.51,-0.04107981621836676,
2026-03-24,28729.66,28729.66,28729.66,28729.66,675.05,2.41,0.71,327.0,21.39,8.18,1.47,0.02406199907965223,
2026-03-25,29192.56,29192.56,29192.56,29192.56,462.9,1.61,0.58,325.38,21.73,8.31,1.45,0.016112268645017025,
2026-03-27,28548.45,28548.45,28548.45,28548.45,-644.11,-2.21,0.78,355.44,21.25,8.13,1.48,-0.02206418347688588,
2026-03-30,27833.48,27833.48,27833.48,27833.48,-714.97,-2.50,0.75,375.98,20.72,7.92,1.47,-0.025044091710758387,
2026-04-01,28970.16,28970.16,28970.16,28970.16,1136.68,4.08,0.71,436.76,21.57,8.25,1.41,0.04083858719786382,
2026-04-02,29082.37,29082.37,29082.37,29082.37,112.21,0.39,0.53,293.49,21.65,8.28,1.42,0.0038732958326774813,
2026-04-06,29414.33,29414.33,29414.33,29414.33,331.96,1.14,0.76,362.81,21.9,8.37,1.41,0.0114144755052632,
2026-04-07,29416.52,29416.52,29416.52,29416.52,2.19,0.01,0.93,269.21,21.9,8.37,1.41,7.44535061651952e-05,
2026-04-08,30442.04,30442.04,30442.04,30442.04,1025.52,3.49,0.64,454.58,22.66,8.66,1.36,0.03486204350480615,
2026-04-09,30457.53,30457.53,30457.53,30457.53,15.49,0.05,0.48,281.4,22.68,8.67,1.36,0.0005088358073241928,
2026-04-10,30954.42,30954.42,30954.42,30954.42,496.89,1.63,0.5,412.72,23.03,8.81,1.34,0.016314192253935156,
2026-04-13,30851.16,30851.16,30851.16,30851.16,-103.26,-0.33,0.36,218.31,22.95,8.78,1.34,-0.0033358725506728026,
2026-04-15,31546.44,31546.44,31546.44,31546.44,695.28,2.25,0.68,430.29,23.47,8.98,1.31,0.022536591816968876,
2026-04-16,31859.91,31859.91,31859.91,31859.91,313.47,0.99,0.56,383.02,23.7,9.07,1.3,0.00993677892022049,
2026-04-17,32393.63,32393.63,32393.63,32393.63,533.72,1.68,0.84,590.37,24.13,9.22,1.28,0.016752087498050017,
2026-04-20,32145.68,32145.68,32145.68,32145.68,-247.95,-0.77,0.91,504.02,23.95,9.15,1.29,-0.007654282647545196,
2026-04-21,32287.14,32287.14,32287.14,32287.14,141.46,0.44,0.59,369.39,24.05,9.19,1.28,0.004400591308070023,
2026-04-22,32596.65,32596.65,32596.65,32596.65,309.51,0.96,0.73,578.37,24.28,9.28,1.27,0.00958616960189107,
2026-04-23,32683.93,32683.93,32683.93,32683.93,87.28,0.27,0.57,408.39,24.35,9.3,1.26,0.002677575763153639,
2026-04-24,32416.09,32416.09,32416.09,32416.09,-267.84,-0.82,0.69,773.49,24.1,9.23,1.28,-0.008194852944551023,
2026-04-27,32841.5,32841.5,32841.5,32841.5,425.41,1.31,0.81,504.7,23.9,9.35,1.26,0.013123421115871725,
2026-04-28,32727.51,32727.51,32727.51,32727.51,-113.99,-0.35,0.51,327.49,23.82,9.31,1.26,-0.003470913326127034,
2026-04-29,32876.22,32876.22,32876.22,32876.22,148.71,0.45,1.05,905.54,23.88,9.36,1.26,0.004543883723509667,
2026-04-30,32515.56,32515.56,32515.56,32515.56,-360.66,-1.10,0.66,423.14,23.74,9.25,1.28,-0.01097023927933316,
2026-05-04,32688.85,32688.85,32688.85,32688.85,173.29,0.53,0.64,472.31,24.01,9.3,1.26,0.005329448424077565,
2026-05-05,32939.93,32939.93,32939.93,32939.93,251.08,0.77,0.56,478.7,24.18,9.38,1.25,0.007680906486462469,
2026-05-06,33474.39,33474.39,33474.39,33474.39,534.46,1.62,0.84,509.85,24.59,9.53,1.23,0.01622529252490823,
2026-05-07,33873.34,33873.34,33873.34,33873.34,398.95,1.19,0.66,357.85,24.88,9.64,1.22,0.011918066318758802,
2026-05-08,33968.89,33968.89,33968.89,33968.89,95.55,0.28,0.64,388.01,24.95,9.67,1.22,0.0028208024363705064,
2026-05-11,33537.31,33537.31,33537.31,33537.31,-431.58,-1.27,0.52,296.03,24.63,9.55,1.22,-0.012705154628249615,
