Date,Open,High,Low,Close,Points Change,Change(%),Volume(Cr.),Turnover (Rs.Cr.),P/E,P/B,Div Yield,Return,Volatility
2003-04-01,,,,899.23,,-,-,-,-,-,-,,
2003-04-02,,,,916.53,17.3,1.92,-,-,-,-,-,0.01923868198347467,
2003-04-03,,,,929.82,13.29,1.45,-,-,-,-,-,0.014500343687604333,
2003-04-04,,,,949.65,19.83,2.13,-,-,-,-,-,0.021326708395173144,
2003-04-07,,,,971.63,21.98,2.31,-,-,-,-,-,0.023145369346601496,
2003-04-08,,,,970.24,-1.39,-0.14,-,-,-,-,-,-0.0014305857167852265,
2003-04-09,,,,960.1,-10.14,-1.05,-,-,-,-,-,-0.01045102242744067,
2003-04-10,,,,927.21,-32.89,-3.43,-,-,-,-,-,-0.034256848244974436,
2003-04-11,,,,933.13,5.92,0.64,-,-,-,-,-,0.0063847456347536635,
2003-04-15,,,,941.44,8.31,0.89,-,-,-,-,-,0.008905511557875112,
2003-04-16,,,,941.45,0.01,0.00,-,-,-,-,-,1.0622025832685011e-05,
2003-04-17,,,,931.09,-10.36,-1.10,-,-,-,-,-,-0.011004301874767641,
2003-04-21,,,,943.32,12.23,1.31,-,-,-,-,-,0.013135142682232592,
2003-04-22,,,,944.28,0.96,0.10,-,-,-,-,-,0.001017682228724004,
2003-04-23,,,,939.07,-5.21,-0.55,-,-,-,-,-,-0.005517431270385842,
2003-04-24,,,,938.7,-0.37,-0.04,-,-,-,-,-,-0.00039400683655110846,
2003-04-25,,,,940.02,1.32,0.14,-,-,-,-,-,0.0014062000639181171,
2003-04-28,,,,948.79,8.77,0.93,-,-,-,-,-,0.009329588732154726,
2003-04-29,,,,948.28,-0.51,-0.05,-,-,-,-,-,-0.0005375267445905108,
2003-04-30,,,,952.27,3.99,0.42,-,-,-,-,-,0.004207618003121416,
2003-05-02,,,,974.39,22.12,2.32,-,-,-,-,-,0.023228706144265754,
2003-05-05,,,,998.05,23.66,2.43,-,-,-,-,-,0.024281858393456313,
2003-05-06,,,,1001.78,3.73,0.37,-,-,-,-,-,0.00373728771103643,
2003-05-07,,,,995.92,-5.86,-0.58,-,-,-,-,-,-0.0058495877338338165,
2003-05-08,,,,994.79,-1.13,-0.11,-,-,-,-,-,-0.001134629287492972,
2003-05-09,,,,998.41,3.62,0.36,-,-,-,-,-,0.0036389589762664265,
2003-05-12,,,,1013.37,14.96,1.50,-,-,-,-,-,0.014983824280606184,
2003-05-13,,,,1032.32,18.95,1.87,-,-,-,-,-,0.018699981250678288,
2003-05-14,,,,1048.14,15.82,1.53,-,-,-,-,-,0.015324705517669068,
2003-05-15,,,,1069.18,21.04,2.01,-,-,-,-,-,0.020073654282824815,
2003-05-16,,,,1077.68,8.5,0.80,-,-,-,-,-,0.007950017770627982,
2003-05-19,,,,1070.34,-7.34,-0.68,-,-,-,-,-,-0.0068109271768986845,
2003-05-20,,,,1083.65,13.31,1.24,-,-,-,-,-,0.012435300932414073,
2003-05-21,,,,1093.21,9.56,0.88,-,-,-,-,-,0.008822036635445007,
2003-05-22,,,,1099.95,6.74,0.62,-,-,-,-,-,0.006165329625598126,
2003-05-23,,,,1105.37,5.42,0.49,-,-,-,-,-,0.004927496704395518,
2003-05-26,,,,1125.37,20.0,1.81,-,-,-,-,-,0.018093489057962486,
2003-05-27,,,,1119.46,-5.91,-0.53,-,-,-,-,-,-0.0052516061384254575,
2003-05-28,,,,1127.3,7.84,0.70,-,-,-,-,-,0.007003376628017088,
2003-05-29,,,,1138.23,10.93,0.97,-,-,-,-,-,0.009695733167746079,
2003-05-30,,,,1153.06,14.83,1.30,-,-,-,-,-,0.013029001168480825,
2003-06-02,,,,1154.28,1.22,0.11,-,-,-,-,-,0.001058054220942628,
2003-06-03,,,,1153.34,-0.94,-0.08,-,-,-,-,-,-0.0008143604671311255,
2003-06-04,,,,1171.13,17.79,1.54,-,-,-,-,-,0.015424766330830675,
2003-06-05,,,,1167.53,-3.6,-0.31,-,-,-,-,-,-0.0030739542151598798,
2003-06-06,,,,1171.59,4.06,0.35,-,-,-,-,-,0.003477426704238784,
2003-06-09,,,,1192.18,20.59,1.76,-,-,-,-,-,0.01757440742922034,
2003-06-10,,,,1167.4,-24.78,-2.08,-,-,-,-,-,-0.0207854518612961,
2003-06-11,,,,1178.05,10.65,0.91,-,-,-,-,-,0.009122837073839207,
2003-06-12,,,,1189.0,10.95,0.93,-,-,-,-,-,0.009295021433725292,
2003-06-13,,,,1183.63,-5.37,-0.45,-,-,-,-,-,-0.004516400336417092,
2003-06-16,,,,1180.13,-3.5,-0.30,-,-,-,-,-,-0.002957005145188929,
2003-06-17,,,,1199.84,19.71,1.67,-,-,-,-,-,0.01670154982925598,
2003-06-18,,,,1201.11,1.27,0.11,-,-,-,-,-,0.0010584744632617937,
2003-06-19,,,,1206.62,5.51,0.46,-,-,-,-,-,0.004587423300113969,
2003-06-20,,,,1210.3,3.68,0.30,-,-,-,-,-,0.003049841706585399,
2003-06-23,,,,1207.83,-2.47,-0.20,-,-,-,-,-,-0.0020408163265306367,
2003-06-24,,,,1213.43,5.6,0.46,-,-,-,-,-,0.004636414064893346,
2003-06-25,,,,1228.67,15.24,1.26,-,-,-,-,-,0.012559438945798362,
2003-06-26,,,,1239.5,10.83,0.88,-,-,-,-,-,0.008814409076481011,
2003-06-27,,,,1259.71,20.21,1.63,-,-,-,-,-,0.01630496167809614,
2003-06-30,,,,1280.32,20.61,1.64,-,-,-,-,-,0.016360908463058932,
2003-07-01,,,,1296.0,15.68,1.22,-,-,-,-,-,0.012246938265433771,
2003-07-02,,,,1317.05,21.05,1.62,-,-,-,-,-,0.01624228395061733,
2003-07-03,,,,1335.05,18.0,1.37,-,-,-,-,-,0.01366690710299534,
2003-07-04,,,,1337.54,2.49,0.19,-,-,-,-,-,0.00186509868544249,
2003-07-07,,,,1354.84,17.3,1.29,-,-,-,-,-,0.012934192622276575,
2003-07-08,,,,1344.76,-10.08,-0.74,-,-,-,-,-,-0.007439992914292426,
2003-07-09,,,,1316.57,-28.19,-2.10,-,-,-,-,-,-0.020962848389303734,
2003-07-10,,,,1325.52,8.95,0.68,-,-,-,-,-,0.0067979674457112615,
2003-07-11,,,,1330.45,4.93,0.37,-,-,-,-,-,0.0037192950691049553,
2003-07-14,,,,1349.42,18.97,1.43,-,-,-,-,-,0.014258333646510524,
2003-07-15,,,,1323.28,-26.14,-1.94,-,-,-,-,-,-0.01937128544115252,
2003-07-16,,,,1347.25,23.97,1.81,-,-,-,-,-,0.01811408016443994,
2003-07-17,,,,1327.25,-20.0,-1.48,-,-,-,-,-,-0.014845054741139396,
2003-07-18,,,,1319.58,-7.67,-0.58,-,-,-,-,-,-0.005778866076473932,
2003-07-21,,,,1300.29,-19.29,-1.46,-,-,-,-,-,-0.014618287636975369,
2003-07-22,,,,1285.9,-14.39,-1.11,-,-,-,-,-,-0.011066762030008559,
2003-07-23,,,,1300.04,14.14,1.10,-,-,-,-,-,0.010996189439303139,
2003-07-24,,,,1319.31,19.27,1.48,-,-,-,-,-,0.014822620842435574,
2003-07-25,,,,1344.1,24.79,1.88,-,-,-,-,-,0.018790125141172176,
2003-07-28,,,,1359.05,14.95,1.11,-,-,-,-,-,0.011122684324083032,
2003-07-29,,,,1365.5,6.45,0.47,-,-,-,-,-,0.004745962253044356,
2003-07-30,,,,1378.78,13.28,0.97,-,-,-,-,-,0.009725375320395413,
2003-07-31,,,,1371.58,-7.2,-0.52,-,-,-,-,-,-0.0052220078620229815,
2003-08-01,,,,1388.72,17.14,1.25,-,-,-,-,-,0.012496536840723937,
2003-08-04,,,,1414.13,25.41,1.83,-,-,-,-,-,0.01829742496687614,
2003-08-05,,,,1389.31,-24.82,-1.76,-,-,-,-,-,-0.017551427379378204,
2003-08-06,,,,1386.76,-2.55,-0.18,-,-,-,-,-,-0.0018354434935327069,
2003-08-07,,,,1413.03,26.27,1.89,-,-,-,-,-,0.018943436499466282,
2003-08-08,,,,1431.55,18.52,1.31,-,-,-,-,-,0.013106586555133193,
2003-08-11,,,,1446.43,14.88,1.04,-,-,-,-,-,0.010394327826481753,
2003-08-12,,,,1448.0,1.57,0.11,-,-,-,-,-,0.0010854310267347511,
2003-08-13,,,,1469.37,21.37,1.48,-,-,-,-,-,0.014758287292817585,
2003-08-14,,,,1482.53,13.16,0.90,-,-,-,-,-,0.008956219332094673,
2003-08-18,,,,1526.98,44.45,3.00,-,-,-,-,-,0.02998252986448846,
2003-08-19,,,,1505.06,-21.92,-1.44,-,-,-,-,-,-0.014355132352748656,
2003-08-20,,,,1518.34,13.28,0.88,-,-,-,-,-,0.00882356849560817,
2003-08-21,,,,1521.0,2.66,0.18,-,-,-,-,-,0.0017519132737069398,
2003-08-22,,,,1518.69,-2.31,-0.15,-,-,-,-,-,-0.0015187376725838142,
2003-08-25,,,,1458.29,-60.4,-3.98,-,-,-,-,-,-0.03977111852978554,
2003-08-26,,,,1526.4,68.11,4.67,-,-,-,-,-,0.0467053878172381,
2003-08-27,,,,1553.62,27.22,1.78,-,-,-,-,-,0.017832809224318513,
2003-08-28,,,,1562.78,9.16,0.59,-,-,-,-,-,0.005895907622198493,
2003-08-29,,,,1577.16,14.38,0.92,-,-,-,-,-,0.009201551082046233,
2003-09-01,,,,1599.48,22.32,1.42,-,-,-,-,-,0.014152020086738215,
2003-09-02,,,,1596.66,-2.82,-0.18,-,-,-,-,-,-0.0017630729987245797,
2003-09-03,,,,1572.42,-24.24,-1.52,-,-,-,-,-,-0.01518169178159412,
2003-09-04,,,,1580.37,7.95,0.51,-,-,-,-,-,0.005055901095127213,
2003-09-05,,,,1600.01,19.64,1.24,-,-,-,-,-,0.012427469516632206,
2003-09-08,,,,1638.81,38.8,2.42,-,-,-,-,-,0.02424984843844724,
2003-09-09,,,,1630.84,-7.97,-0.49,-,-,-,-,-,-0.004863284944563451,
2003-09-10,,,,1616.24,-14.6,-0.90,-,-,-,-,-,-0.008952441686492785,
2003-09-11,,,,1635.19,18.95,1.17,-,-,-,-,-,0.01172474384992328,
2003-09-12,,,,1603.99,-31.2,-1.91,-,-,-,-,-,-0.019080351518783734,
2003-09-15,,,,1566.05,-37.94,-2.37,-,-,-,-,-,-0.023653514049339464,
2003-09-16,,,,1594.09,28.04,1.79,-,-,-,-,-,0.017904920021710735,
2003-09-17,,,,1590.2,-3.89,-0.24,-,-,-,-,-,-0.0024402637241309755,
2003-09-18,,,,1542.35,-47.85,-3.01,-,-,-,-,-,-0.030090554647214218,
2003-09-19,,,,1545.35,3.0,0.19,-,-,-,-,-,0.0019450838006938032,
2003-09-22,,,,1538.8,-6.55,-0.42,-,-,-,-,-,-0.004238522017665836,
2003-09-23,,,,1560.86,22.06,1.43,-,-,-,-,-,0.014335846113854966,
2003-09-24,,,,1572.65,11.79,0.76,-,-,-,-,-,0.007553528183181113,
2003-09-25,,,,1579.41,6.76,0.43,-,-,-,-,-,0.004298477092805175,
2003-09-26,,,,1606.79,27.38,1.73,-,-,-,-,-,0.017335587339576186,
2003-09-29,,,,1620.82,14.03,0.87,-,-,-,-,-,0.00873169486989589,
2003-09-30,,,,1638.53,17.71,1.09,-,-,-,-,-,0.010926568033464479,
2003-10-01,,,,1649.03,10.5,0.64,-,-,-,-,-,0.006408182944468432,
2003-10-03,,,,1677.13,28.1,1.70,-,-,-,-,-,0.017040320673365583,
2003-10-06,,,,1715.34,38.21,2.28,-,-,-,-,-,0.022782968523608726,
2003-10-07,,,,1718.52,3.18,0.19,-,-,-,-,-,0.001853859876176145,
2003-10-08,,,,1729.64,11.12,0.65,-,-,-,-,-,0.00647068407699658,
2003-10-09,,,,1765.09,35.45,2.05,-,-,-,-,-,0.02049559445896243,
2003-10-10,,,,1765.64,0.55,0.03,-,-,-,-,-,0.00031159884198550536,
2003-10-13,,,,1804.27,38.63,2.19,-,-,-,-,-,0.021878752180512384,
2003-10-14,,,,1765.86,-38.41,-2.13,-,-,-,-,-,-0.021288388101559086,
2003-10-15,,,,1769.01,3.15,0.18,-,-,-,-,-,0.001783833372974053,
2003-10-16,,,,1778.13,9.12,0.52,-,-,-,-,-,0.005155425916190559,
2003-10-17,,,,1778.0,-0.13,-0.01,-,-,-,-,-,-7.311051497926879e-05,
2003-10-20,,,,1749.56,-28.44,-1.60,-,-,-,-,-,-0.01599550056242971,
2003-10-21,,,,1708.07,-41.49,-2.37,-,-,-,-,-,-0.023714533939962035,
2003-10-22,,,,1693.8,-14.27,-0.84,-,-,-,-,-,-0.008354458540926313,
2003-10-23,,,,1679.63,-14.17,-0.84,-,-,-,-,-,-0.008365804699492219,
2003-10-24,,,,1709.33,29.7,1.77,-,-,-,-,-,0.017682465781154066,
2003-10-27,,,,1710.56,1.23,0.07,-,-,-,-,-,0.0007195801863888462,
2003-10-28,,,,1693.81,-16.75,-0.98,-,-,-,-,-,-0.009792114862968826,
2003-10-29,,,,1699.62,5.81,0.34,-,-,-,-,-,0.0034301367922020543,
2003-10-30,,,,1724.13,24.51,1.44,-,-,-,-,-,0.014420870547534381,
2003-10-31,,,,1760.38,36.25,2.10,-,-,-,-,-,0.021025096715444835,
2003-11-03,,,,1782.28,21.9,1.24,-,-,-,-,-,0.012440495802042761,
2003-11-04,,,,1787.69,5.41,0.30,-,-,-,-,-,0.0030354377538883703,
2003-11-05,,,,1816.46,28.77,1.61,-,-,-,-,-,0.01609339426858125,
2003-11-06,,,,1849.45,32.99,1.82,-,-,-,-,-,0.01816169912907517,
2003-11-07,,,,1850.0,0.55,0.03,-,-,-,-,-,0.00029738570926496344,
2003-11-10,,,,1881.1,31.1,1.68,-,-,-,-,-,0.016810810810810706,
2003-11-11,,,,1917.45,36.35,1.93,-,-,-,-,-,0.019323799904311434,
2003-11-12,,,,1934.07,16.62,0.87,-,-,-,-,-,0.008667761871235191,
2003-11-13,,,,1894.0,-40.07,-2.07,-,-,-,-,-,-0.020717967808817628,
2003-11-14,,,,1856.87,-37.13,-1.96,-,-,-,-,-,-0.019604012671594617,
2003-11-17,,,,1920.22,63.35,3.41,-,-,-,-,-,0.03411655097018107,
2003-11-18,,,,1930.78,10.56,0.55,-,-,-,-,-,0.005499369863869674,
2003-11-19,,,,1901.9,-28.88,-1.50,-,-,-,-,-,-0.014957685494981221,
2003-11-20,,,,1868.63,-33.27,-1.75,-,-,-,-,-,-0.017493033282506953,
2003-11-21,,,,1877.28,8.65,0.46,-,-,-,-,-,0.004629059792468304,
2003-11-24,,,,1905.01,27.73,1.48,-,-,-,-,-,0.014771371345776885,
2003-11-25,,,,1932.23,27.22,1.43,-,-,-,-,-,0.014288638904782713,
2003-11-27,,,,1968.79,36.56,1.89,-,-,-,-,-,0.018921142928119306,
2003-11-28,,,,1981.73,12.94,0.66,-,-,-,-,-,0.006572564874872455,
