Date,Open,High,Low,Close,Points Change,Change(%),Volume(Cr.),Turnover (Rs.Cr.),P/E,P/B,Div Yield,Return,Volatility
2022-06-28,,,,1854.81,,-,0.09,96.68,29.31,3.19,0.84,,
2022-06-29,,,,1855.23,0.42,0.02,0.06,80.52,29.33,3.19,0.85,0.00022643828747970218,
2022-06-30,,,,1845.21,-10.02,-0.54,0.08,96.9,29.41,3.2,0.85,-0.005400947591403749,
2022-07-01,,,,1869.06,23.85,1.29,0.11,121.01,29.69,3.23,0.84,0.012925358089323158,
2022-07-04,,,,1878.63,9.57,0.51,0.06,63.84,29.91,3.26,0.83,0.005120220859683666,
2022-07-05,,,,1874.65,-3.98,-0.21,0.10,103.86,29.75,3.24,0.84,-0.0021185651245855253,
2022-07-06,,,,1915.9,41.25,2.20,0.10,119.85,30.36,3.31,0.82,0.022004107433387654,
2022-07-07,,,,1940.18,24.28,1.27,0.12,125.52,30.84,3.36,0.81,0.01267289524505455,
2022-07-08,,,,1942.85,2.67,0.14,0.11,175.35,30.83,3.36,0.81,0.001376160974754903,
2022-07-11,,,,1956.21,13.36,0.69,0.07,91.48,31.11,3.39,0.8,0.006876495869470256,
2022-07-12,,,,1946.77,-9.44,-0.48,-,,30.87,3.36,0.81,-0.004825657777028036,
2022-07-13,,,,1957.24,10.47,0.54,0.12,125.67,31.07,3.38,0.8,0.005378139174119223,
2022-07-14,,,,1948.87,-8.37,-0.43,0.07,77.79,30.89,3.36,0.81,-0.004276430075003668,
2022-07-15,,,,1962.81,13.94,0.72,0.07,92.88,31.16,3.4,0.8,0.007152862941089078,
2022-07-18,,,,1989.51,26.7,1.36,0.76,1281.24,31.67,3.44,0.79,0.013602946795665316,
2022-07-19,,,,2009.9,20.39,1.02,0.09,129.26,32.01,3.48,0.78,0.01024875471849862,
2022-07-20,,,,2007.02,-2.88,-0.14,0.08,101.37,32.04,3.48,0.78,-0.0014329071098064805,
2022-07-21,,,,2023.3,16.28,0.81,0.09,126.48,32.16,3.51,0.77,0.00811152853484276,
2022-07-22,,,,2040.31,17.01,0.84,0.12,155.23,32.58,3.54,0.77,0.008407057776899096,
2022-07-25,,,,2033.41,-6.9,-0.34,0.07,92.84,32.44,3.54,0.77,-0.0033818390342643667,
2022-07-26,,,,2021.57,-11.84,-0.58,0.07,99.98,32.23,3.51,0.77,-0.005822731274066739,
2022-07-27,,,,2049.71,28.14,1.39,0.09,122.5,32.45,3.55,0.76,0.013919874157214407,
2022-07-28,,,,2063.12,13.41,0.65,0.11,136.68,32.56,3.58,0.76,0.006542388923310938,
2022-07-29,,,,2095.06,31.94,1.55,0.15,151.95,33.23,3.66,0.74,0.015481406801349351,
2022-08-01,,,,2111.21,16.15,0.77,0.78,1356.01,33.46,3.68,0.74,0.007708609777285602,
2022-08-02,,,,2115.46,4.25,0.20,0.18,162.63,33.7,3.7,0.73,0.0020130635985997625,
2022-08-03,,,,2102.54,-12.92,-0.61,0.09,92.09,33.24,3.65,0.74,-0.006107418717442137,
2022-08-04,,,,2104.31,1.77,0.08,0.48,513.82,32.88,3.61,0.75,0.0008418389186413133,
2022-08-05,,,,2110.52,6.21,0.30,0.43,248.75,33.32,3.66,0.74,0.002951086104233669,
2022-08-08,,,,2111.68,1.16,0.05,0.08,111.16,32.39,3.66,0.74,0.000549627579932821,
2022-08-10,,,,2105.74,-5.94,-0.28,0.10,116.91,32.39,3.66,0.74,-0.002812926200939536,
2022-08-11,,,,2119.75,14.01,0.67,0.08,101.09,32.42,3.68,0.74,0.00665324304045134,
2022-08-12,,,,2127.66,7.91,0.37,-,,32.29,3.66,0.74,0.003731572119353599,
2022-08-16,,,,2151.55,23.89,1.12,0.18,178.54,31.97,3.74,0.72,0.011228297754340533,
2022-08-17,,,,2173.79,22.24,1.03,0.15,148.67,32.25,3.78,0.72,0.010336733982477586,
2022-08-18,,,,2199.09,25.3,1.16,0.15,152.38,32.42,3.79,0.71,0.011638658748085229,
2022-08-19,,,,2179.42,-19.67,-0.89,0.21,173.78,32.14,3.76,0.72,-0.008944608906411355,
2022-08-22,,,,2123.59,-55.83,-2.56,0.10,108.97,31.51,3.69,0.74,-0.02561690725055288,
2022-08-23,,,,2132.11,8.52,0.40,0.12,135.53,31.64,3.7,0.73,0.00401207389373659,
2022-08-24,,,,2148.36,16.25,0.76,0.10,111.53,31.89,3.73,0.73,0.007621557987158356,
2022-08-25,,,,2158.81,10.45,0.49,0.18,153.78,32.0,3.74,0.72,0.004864175464074805,
2022-08-26,,,,2167.74,8.93,0.41,0.11,118.87,32.12,3.76,0.72,0.00413653818538906,
2022-08-29,,,,2151.41,-16.33,-0.75,0.11,157.68,31.9,3.73,0.73,-0.007533191249873061,
2022-08-30,,,,2197.14,45.73,2.13,0.13,143.28,32.77,3.83,0.71,0.021255827573544828,
2022-09-01,,,,2199.52,2.38,0.11,0.22,330.49,32.67,3.82,0.71,0.0010832263761071381,
2022-09-02,,,,2198.82,-0.7,-0.03,0.14,148.91,32.49,3.8,0.71,-0.0003182512548191019,
2022-09-05,,,,2208.82,10.0,0.45,0.11,132.08,32.7,3.83,0.71,0.004547893870348707,
2022-09-06,,,,2220.86,12.04,0.55,0.16,138.14,32.88,3.85,0.7,0.005450874222435509,
2022-09-07,,,,2251.62,30.76,1.39,0.23,222.98,33.34,3.9,0.7,0.013850490350584721,
2022-09-08,,,,2271.45,19.83,0.88,0.16,200.88,33.75,3.95,0.69,0.008806992298878047,
2022-09-09,,,,2267.61,-3.84,-0.17,0.29,366.76,33.65,3.94,0.69,-0.001690550089149978,
2022-09-12,,,,2292.95,25.34,1.12,0.36,284.45,34.06,3.99,0.68,0.011174761092074714,
2022-09-13,,,,2296.41,3.46,0.15,0.24,250.07,34.27,4.01,0.68,0.0015089731568502796,
2022-09-14,,,,2306.61,10.2,0.44,0.31,278.83,34.17,4.0,0.68,0.004441715547310876,
2022-09-15,,,,2308.18,1.57,0.07,0.33,271.28,34.18,4.0,0.68,0.0006806525593836543,
2022-09-16,,,,2233.55,-74.63,-3.23,0.38,305.55,33.01,3.86,0.7,-0.032332833661152804,
2022-09-19,,,,2239.2,5.65,0.25,1.25,1784.61,33.32,3.91,0.7,0.0025296053367955817,
2022-09-20,,,,2274.16,34.96,1.56,0.35,310.63,33.83,3.97,0.69,0.01561271882815296,
2022-09-21,,,,2229.17,-44.99,-1.98,0.31,264.76,33.08,3.88,0.7,-0.019783128715657572,
2022-09-22,,,,2221.86,-7.31,-0.33,0.20,208.77,32.65,3.83,0.71,-0.003279247432900978,
2022-09-23,,,,2182.13,-39.73,-1.79,0.15,162.53,32.1,3.76,0.72,-0.017881414670591345,
2022-09-26,,,,2135.62,-46.51,-2.13,0.18,176.75,31.66,3.71,0.74,-0.021314037202183278,
2022-09-27,,,,2139.44,3.82,0.18,0.19,190.12,31.72,3.72,0.73,0.0017887077289031605,
2022-09-28,,,,2136.55,-2.89,-0.14,0.14,151.87,31.69,3.71,0.73,-0.0013508207755299484,
2022-09-29,,,,2137.36,0.81,0.04,0.13,155.2,31.75,3.72,0.73,0.00037911586436067957,
2022-09-30,,,,2165.2,27.84,1.30,0.14,177.72,32.25,3.78,0.72,0.01302541453007433,
2022-10-03,,,,2125.78,-39.42,-1.82,0.18,159.35,31.52,3.7,0.74,-0.018206170330685167,
2022-10-04,,,,2162.73,36.95,1.74,0.10,108.98,32.19,3.77,0.72,0.017381855130822466,
2022-10-06,,,,2177.68,14.95,0.69,0.15,136.26,32.23,3.78,0.72,0.006912559589037803,
2022-10-07,,,,2173.69,-3.99,-0.18,0.08,95.27,32.06,3.76,0.73,-0.0018322251203114481,
2022-10-10,,,,2152.31,-21.38,-0.98,0.12,109.3,32.22,3.78,0.72,-0.00983580915401927,
2022-10-11,,,,2107.03,-45.28,-2.10,0.83,947.57,31.54,3.7,0.74,-0.02103786164632404,
2022-10-12,,,,2125.66,18.63,0.88,0.32,195.21,31.67,3.71,0.73,0.008841829494596443,
2022-10-13,,,,2104.55,-21.11,-0.99,0.06,67.75,31.28,3.67,0.74,-0.009931033184987115,
2022-10-14,,,,2106.44,1.89,0.09,0.12,114.03,31.28,3.67,0.74,0.0008980542158656402,
2022-10-17,,,,2112.23,5.79,0.27,1.22,1714.29,31.42,3.68,0.74,0.002748713469170827,
2022-10-18,,,,2129.33,17.1,0.81,0.11,138.19,31.7,3.71,0.73,0.008095709274084761,
2022-10-19,,,,2127.87,-1.46,-0.07,0.13,185.78,31.89,3.68,0.74,-0.0006856616870095644,
2022-10-20,,,,2126.44,-1.43,-0.07,0.09,127.18,31.86,3.68,0.74,-0.0006720335358831875,
2022-10-21,,,,2103.75,-22.69,-1.07,-,,32.06,3.67,0.74,-0.010670416282613226,
2022-10-24,,,,2116.31,12.56,0.60,0.03,32.21,32.51,3.66,0.74,0.005970291146761619,
2022-10-25,,,,2111.83,-4.48,-0.21,0.68,643.32,32.48,3.65,0.74,-0.002116892137730253,
2022-10-27,,,,2133.17,21.34,1.01,0.16,174.87,32.91,3.71,0.73,0.010104980041007128,
2022-10-28,,,,2122.31,-10.86,-0.51,0.11,122.15,32.57,3.67,0.74,-0.005091014780819192,
2022-10-31,,,,2169.19,46.88,2.21,0.13,161.48,33.33,3.75,0.72,0.022089138721487434,
2022-11-01,,,,2196.44,27.25,1.26,0.16,199.85,33.75,3.79,0.71,0.012562292837418498,
