Date,Open,High,Low,Close,Points Change,Change(%),Volume(Cr.),Turnover (Rs.Cr.),P/E,P/B,Div Yield,Return,Volatility
2025-04-16,17474.55,17474.55,17474.55,17474.55,,-,4.9,1908.25,22.69,3.94,1.25,,
2025-04-17,17733.86,17733.86,17733.86,17733.86,259.31,1.48,5.97,2425.65,23.03,4.0,1.23,0.014839294860239605,
2025-04-21,17977.51,17977.51,17977.51,17977.51,243.65,1.37,10.06,2827.92,23.34,4.05,1.22,0.013739253608633373,
2025-04-22,18026.59,18026.59,18026.59,18026.59,49.08,0.27,7.12,2919.79,23.41,4.06,1.21,0.0027300777471408466,
2025-04-23,18155.93,18155.93,18155.93,18155.93,129.34,0.72,6.92,2742.12,23.58,4.09,1.21,0.007174956550296097,
2025-04-24,18105.84,18105.84,18105.84,18105.84,-50.09,-0.28,5.68,2129.01,23.51,4.08,1.21,-0.002758878228766082,
2025-04-25,17872.95,17872.95,17872.95,17872.95,-232.89,-1.29,7.8,3219.41,23.21,4.03,1.23,-0.012862700653490822,
2025-04-28,18099.39,18099.39,18099.39,18099.39,226.44,1.27,6.42,2153.21,23.5,4.08,1.22,0.012669425024967929,
2025-04-29,18103.69,18103.69,18103.69,18103.69,4.3,0.02,5.74,3018.54,23.51,4.08,1.22,0.00023757706751448282,
2025-04-30,18062.8,18062.8,18062.8,18062.8,-40.89,-0.23,5.38,2683.48,23.46,4.07,1.22,-0.0022586555558562482,
2025-05-02,18059.59,18059.59,18059.59,18059.59,-3.21,-0.02,4.57,2349.47,23.45,4.07,1.23,-0.00017771331133598078,
2025-05-05,18199.21,18199.21,18199.21,18199.21,139.62,0.77,5.65,2853.55,23.63,4.1,1.22,0.007731072521579785,
2025-05-06,18043.92,18043.92,18043.92,18043.92,-155.29,-0.85,9.08,2535.66,23.43,4.07,1.23,-0.008532787961675337,
2025-05-07,18111.41,18111.41,18111.41,18111.41,67.49,0.37,6.36,1902.07,23.52,4.08,1.22,0.0037403180683577286,
2025-05-08,17919.28,17919.28,17919.28,17919.28,-192.13,-1.06,6.3,1904.32,23.27,4.04,1.22,-0.010608229839642602,
2025-05-09,17782.72,17782.72,17782.72,17782.72,-136.56,-0.76,10.45,1938.11,23.09,4.01,1.23,-0.007620841908826614,
2025-05-12,18140.61,18481.66,18109.49,18469.5,686.78,3.86,8.59,2509.29,23.98,4.16,1.09,0.038620638462507406,
2025-05-13,18451.27,18508.06,18255.17,18275.41,-194.09,-1.05,7.18,2981.08,23.73,4.12,1.1,-0.010508676466607136,
2025-05-14,18312.42,18417.92,18261.44,18360.04,84.63,0.46,8.09,2873.82,23.84,4.14,1.1,0.004630812660290529,
2025-05-15,18386.21,18645.19,18274.84,18619.37,259.33,1.41,8.73,2702.91,24.18,4.2,1.08,0.014124696896085087,
2025-05-16,18620.68,18662.83,18586.69,18643.58,24.21,0.13,8.75,3807.53,24.21,4.2,1.12,0.0013002588164907625,
2025-05-19,18672.79,18701.43,18598.0,18614.83,-28.75,-0.15,5.33,2266.17,24.17,4.2,1.1,-0.0015420858011175875,
2025-05-20,18653.14,18674.22,18376.41,18387.54,-227.29,-1.22,5.82,2436.25,23.88,4.15,1.11,-0.012210157170385205,
2025-05-21,18418.62,18576.9,18387.97,18504.95,117.41,0.64,5.47,2106.29,24.03,4.17,1.11,0.006385302220960565,
2025-05-22,18459.85,18459.85,18276.06,18381.9,-123.05,-0.66,4.8,1917.17,23.87,4.14,1.12,-0.0066495721415080755,
2025-05-23,18382.51,18563.21,18376.94,18537.31,155.41,0.85,5.55,2482.28,24.07,4.18,1.08,0.008454512319183483,
2025-05-26,18592.23,18693.71,18582.33,18638.47,101.16,0.55,5.75,1934.96,24.26,4.2,1.06,0.005457102459849983,
2025-05-27,18627.89,18678.98,18463.86,18545.11,-93.36,-0.50,6.22,3619.68,24.14,4.18,1.06,-0.005008994837022551,
2025-05-28,18543.53,18572.55,18477.37,18484.87,-60.24,-0.32,8.02,2426.32,24.06,4.17,1.11,-0.0032482956423554032,
2025-05-29,18550.82,18582.06,18452.33,18548.32,63.45,0.34,5.29,1767.48,24.15,4.18,1.11,0.0034325369883585477,
2025-05-30,18535.74,18579.48,18453.59,18478.06,-70.26,-0.38,14.34,2587.13,24.05,4.17,1.18,-0.003787944137258692,
2025-06-02,18441.44,18502.69,18352.88,18484.22,6.16,0.03,9.4,2141.97,24.06,4.17,1.13,0.0003333683297921386,
2025-06-03,18525.11,18566.41,18338.23,18354.16,-130.06,-0.70,62.18,5394.7,23.89,4.14,1.16,-0.007036272020134016,
2025-06-04,18374.38,18434.27,18327.47,18418.88,64.72,0.35,6.92,2519.7,23.98,4.15,1.19,0.0035261760821525545,
2025-06-05,18467.78,18601.92,18424.69,18512.78,93.9,0.51,6.36,1807.33,24.1,4.17,1.14,0.005098029847634411,
2025-06-06,18526.75,18714.73,18464.44,18705.15,192.37,1.04,8.0,2761.06,24.35,4.22,1.16,0.010391200025063885,
2025-06-09,18791.47,18826.25,18771.43,18817.01,111.86,0.60,7.0,2533.14,24.5,4.24,1.15,0.005980171236263709,
2025-06-10,18877.33,18885.65,18782.1,18821.79,4.78,0.03,8.06,4131.66,24.5,4.24,1.16,0.0002540254801375319,
2025-06-11,18848.85,18895.44,18792.57,18827.94,6.15,0.03,5.66,2417.09,24.51,4.24,1.16,0.0003267489436444837,
2025-06-12,18853.97,18857.11,18578.8,18603.43,-224.51,-1.19,4.94,1830.45,24.22,4.19,1.16,-0.01192429973751763,
2025-06-13,18306.52,18510.69,18289.99,18491.06,-112.37,-0.60,4.83,1742.11,24.07,4.17,1.18,-0.006040283969138915,
2025-06-16,18466.26,18668.35,18436.41,18657.13,166.07,0.90,4.96,2388.74,24.29,4.21,1.14,0.008981096811107703,
2025-06-17,18681.24,18683.31,18552.67,18574.49,-82.64,-0.44,5.93,3760.1,24.18,4.19,1.15,-0.00442940580893203,
2025-06-18,18535.24,18643.67,18488.97,18531.03,-43.46,-0.23,3.65,1517.41,24.12,4.18,1.15,-0.002339768144374532,
2025-06-19,18527.35,18568.12,18413.57,18443.61,-87.42,-0.47,4.0,1602.9,23.68,4.16,1.15,-0.004717492767536302,
2025-06-20,18448.17,18702.58,18440.64,18682.75,239.14,1.30,4.1,1712.84,23.99,4.21,1.16,0.012966008281458885,
2025-06-23,18510.83,18669.82,18497.48,18615.01,-67.74,-0.36,4.43,3892.94,23.96,4.21,1.13,-0.0036258045523277493,
2025-06-24,18765.77,18864.97,18664.78,18691.25,76.24,0.41,15.62,7143.5,24.06,4.22,1.13,0.004095619610196444,
2025-06-25,18778.29,18836.34,18756.95,18830.13,138.88,0.74,3.59,1669.96,24.24,4.26,1.12,0.0074302146726410445,
2025-06-26,18869.41,19048.42,18854.14,19036.71,206.58,1.10,4.42,1843.75,24.5,4.3,1.11,0.010970715550025378,
2025-06-27,19055.12,19130.17,19041.67,19115.57,78.86,0.41,6.07,2239.61,24.57,4.31,1.22,0.004142522526213943,
2025-06-30,19139.0,19144.91,19030.73,19068.28,-47.29,-0.25,4.11,1611.44,24.51,4.3,1.2,-0.002473899548901759,
2025-07-01,19097.94,19120.09,19039.7,19080.79,12.51,0.07,6.52,3672.12,24.52,4.31,1.2,0.0006560633680647854,
2025-07-02,19101.41,19121.57,18962.84,19024.09,-56.7,-0.30,4.89,2055.36,24.45,4.29,1.2,-0.0029715750762940862,
2025-07-03,19055.56,19104.61,18973.38,18981.63,-42.46,-0.22,11.25,3193.55,24.39,4.28,1.2,-0.0022319070189428247,
