Date,Open,High,Low,Close,Points Change,Change(%),Volume(Cr.),Turnover (Rs.Cr.),P/E,P/B,Div Yield,Return,Volatility
2025-05-09,3264.98,3264.98,3264.98,3264.98,,-,1.22,282.33,12.71,2.29,4.08,,
2025-05-12,3410.06,3410.06,3410.06,3410.06,145.08,4.44,1.61,438.42,13.27,2.4,3.9,0.044435187964397826,
2025-05-13,3376.82,3376.82,3376.82,3376.82,-33.24,-0.97,1.65,515.66,13.14,2.37,3.94,-0.009747629073975195,
2025-05-14,3420.06,3420.06,3420.06,3420.06,43.24,1.28,2.07,483.19,13.31,2.4,3.89,0.012804946665798012,
2025-05-15,3460.93,3460.93,3460.93,3460.93,40.87,1.20,1.87,565.67,13.47,2.43,3.85,0.0119500827470862,
2025-05-16,3483.1,3483.1,3483.1,3483.1,22.17,0.64,1.9,517.35,13.56,2.45,3.76,0.006405792662665943,
2025-05-19,3485.19,3485.19,3485.19,3485.19,2.09,0.06,1.72,458.97,13.56,2.45,3.76,0.0006000401940799982,
2025-05-20,3446.32,3446.32,3446.32,3446.32,-38.87,-1.12,1.85,565.83,13.41,2.42,3.8,-0.011152907015112512,
2025-05-21,3473.12,3473.12,3473.12,3473.12,26.8,0.78,1.47,411.63,13.52,2.44,3.77,0.0077764107801945315,
2025-05-22,3444.44,3444.44,3444.44,3444.44,-28.68,-0.83,1.67,456.04,13.4,2.42,3.8,-0.00825770488782418,
2025-05-23,3470.31,3470.31,3470.31,3470.31,25.87,0.75,1.39,399.5,13.51,2.44,3.77,0.007510654852457943,
2025-05-26,3494.88,3494.88,3494.88,3494.88,24.57,0.71,1.33,383.38,13.63,2.46,3.65,0.007080059130164296,
2025-05-27,3482.42,3482.42,3482.42,3482.42,-12.46,-0.36,1.38,577.89,13.58,2.45,3.67,-0.0035652154008148917,
2025-05-28,3479.72,3479.72,3479.72,3479.72,-2.7,-0.08,3.03,1104.5,13.57,2.45,3.74,-0.000775322907633269,
2025-05-29,3496.27,3496.27,3496.27,3496.27,16.55,0.48,1.08,347.28,13.64,2.46,3.72,0.004756129803547449,
2025-05-30,3453.79,3453.79,3453.79,3453.79,-42.48,-1.22,1.92,503.41,13.47,2.43,3.83,-0.012150091383102524,
2025-06-02,3448.71,3448.71,3448.71,3448.71,-5.08,-0.15,1.32,412.24,13.45,2.42,3.78,-0.0014708479670159091,
2025-06-03,3429.27,3429.27,3429.27,3429.27,-19.44,-0.56,1.97,697.84,13.38,2.41,3.8,-0.005636890315509291,
2025-06-04,3444.64,3444.64,3444.64,3444.64,15.37,0.45,2.3,534.28,13.44,2.42,3.79,0.004482003458462058,
2025-06-05,3457.48,3457.48,3457.48,3457.48,12.84,0.37,1.75,431.83,13.49,2.43,3.7,0.0037275303079566946,
