Date,Open,High,Low,Close,Points Change,Change(%),Volume(Cr.),Turnover (Rs.Cr.),P/E,P/B,Div Yield,Return,Volatility
2026-06-17,11625.95,11625.95,11625.95,11625.95,,-,4.93,2403.59,19.73,3.77,1.28,,
2026-06-18,11669.55,11669.55,11669.55,11669.55,43.6,0.38,4.78,2989.52,19.81,3.79,1.27,0.003750231163904827,
2026-06-19,11585.56,11585.56,11585.56,11585.56,-83.99,-0.72,7.66,2780.04,19.66,3.76,1.46,-0.007197364080020252,
2026-06-22,11634.31,11634.31,11634.31,11634.31,48.75,0.42,6.32,2088.62,19.76,3.87,1.4,0.004207824222566714,
2026-06-23,11484.81,11484.81,11484.81,11484.81,-149.5,-1.28,6.25,2146.91,19.51,3.82,1.42,-0.012849924060816642,
2026-06-24,11574.01,11574.01,11574.01,11574.01,89.2,0.78,15.42,3833.53,19.66,3.85,1.41,0.00776678064330194,
2026-06-25,11596.4,11596.4,11596.4,11596.4,22.39,0.19,11.64,4726.01,19.69,3.85,1.41,0.0019345067094291846,
2026-06-29,11523.33,11523.33,11523.33,11523.33,-73.07,-0.63,8.92,3146.82,19.57,3.83,1.13,-0.006301093442792616,
2026-06-30,11493.97,11493.97,11493.97,11493.97,-29.36,-0.25,7.03,2930.38,19.52,3.82,1.15,-0.0025478746161049504,
2026-07-01,11540.16,11540.16,11540.16,11540.16,46.19,0.40,7.47,2573.53,19.6,3.83,1.15,0.004018628898457166,
2026-07-02,11619.42,11619.42,11619.42,11619.42,79.26,0.69,5.89,3438.97,19.73,3.86,1.14,0.006868189002578795,
2026-07-03,11638.65,11638.65,11638.65,11638.65,19.23,0.17,7.07,3001.54,19.76,3.87,1.17,0.0016549879425995506,
2026-07-06,11711.08,11711.08,11711.08,11711.08,72.43,0.62,6.82,2468.09,19.88,3.89,1.13,0.006223230357472742,
2026-07-07,11700.13,11700.13,11700.13,11700.13,-10.95,-0.09,10.26,3260.4,19.87,3.89,1.13,-0.0009350119715688665,
2026-07-08,11461.44,11461.44,11461.44,11461.44,-238.69,-2.04,7.89,2606.5,19.46,3.81,1.16,-0.020400628027209877,
2026-07-09,11510.32,11510.32,11510.32,11510.32,48.88,0.43,6.2,3645.18,19.54,3.82,1.15,0.004264734623223632,
